article_title,article_link,article_date,article_id
Making a remarkable material even better,https://news.mit.edu/2020/making-remarkable-material-even-better-aerogel-0225,,mit_315
MIT-powered climate resilience solution among top 100 proposals for MacArthur $100 million grant,https://news.mit.edu/2020/mit-powered-climate-resilience-solution-among-top-proposals-macarthur-100-and-change-0225,,mit_316
Instrument may enable mail-in testing to detect heavy metals in water,https://news.mit.edu/2020/instrument-may-enable-mail-testing-detect-heavy-metals-water-0225,,mit_317
A material’s insulating properties can be tuned at will,https://news.mit.edu/2020/materials-insulating-properties-can-be-tuned-at-will-0224,,mit_318
Bringing deep learning to life,https://news.mit.edu/2020/bringing-deep-learning-to-life-0224,,mit_319
Fusor workshop inaugurates nuclear makerspace,https://news.mit.edu/2020/mit-fusor-workshop-inaugurates-nuclear-makerspace-0224,,mit_320
Mirrored chip could enable handheld dark-field microscopes,https://news.mit.edu/2020/mirrored-chip-could-enable-handheld-dark-field-microscopes-0224,,mit_321
MIT continues to advance toward greenhouse gas reduction goals,https://news.mit.edu/2020/mit-continues-advance-toward-greenhouse-gas-reduction-goals-0221,,mit_322
Artificial intelligence yields new antibiotic,https://news.mit.edu/2020/artificial-intelligence-identifies-new-antibiotic-0220,,mit_323
Cryptographic “tag of everything” could protect the supply chain,https://news.mit.edu/2020/cryptographic-tag-supply-chain-0220,,mit_324
Charlotte Minsky and Lyndie Mitchell Zollinger named 2020 Gates Cambridge Scholars,https://news.mit.edu/2020/charlotte-minsky-lyndie-mitchell-zollinger-named-gates-cambridge-scholars-0218,,mit_325
Correcting the “jitters” in quantum devices,https://news.mit.edu/2020/correcting-errors-quantum-devices-0218,,mit_326
An entrepreneur finds his way to MIT,https://news.mit.edu/2020/jakub-chudik-student-entrepreneur-0217,,mit_327
Low-cost “smart” diaper can notify caregiver when it’s wet,https://news.mit.edu/2020/smart-diaper-rfid-notify-caregiver-0214,,mit_328
"Bringing artificial intelligence into the classroom, research lab, and beyond",https://news.mit.edu/2020/bringing-artificial-intelligence-classroom-research-lab-and-beyond-0213,,mit_329
"SENSE.nano awards seed grants in optoelectronics, interactive manufacturing",https://news.mit.edu/2020/sensenano-awards-seed-grants-optoelectronics-interactive-manufacturing-0213,,mit_330
MIT researchers identify security vulnerabilities in voting app,https://news.mit.edu/2020/voting-voatz-app-hack-issues-0213,,mit_331
“Sensorized” skin helps soft robots find their bearings,https://news.mit.edu/2020/sensorized-skin-soft-robots-0213,,mit_332
Analyce Hernandez: Uncloaking big mysteries,https://news.mit.edu/2020/analyce-hernandez-uncloaking-big-mysteries-0212,,mit_333
Why C. difficile infection spreads despite increased sanitation practices,https://news.mit.edu/2020/why-c-difficile-infection-continues-spread-despite-increased-sanitation-0212,,mit_334
Automated system can rewrite outdated sentences in Wikipedia articles,https://news.mit.edu/2020/automated-rewrite-wikipedia-articles-0212,,mit_335
Half of U.S. deaths related to air pollution are linked to out-of-state emissions,https://news.mit.edu/2020/half-us-deaths-air-pollution-out-state-0212,,mit_336
Maintaining the equipment that powers our world,https://news.mit.edu/2020/tagup-equipment-maintenance-0212,,mit_337
Bubble-capturing surface helps get rid of foam,https://news.mit.edu/2020/bubble-capturing-surface-foam-0212,,mit_338
"Brainstorming energy-saving hacks on Satori, MIT’s new supercomputer",https://news.mit.edu/2020/brainstorming-energy-saving-hacks-satori-mit-supercomputer-0211,,mit_339
Robert Gallager wins 2020 Japan Prize,https://news.mit.edu/2020/robert-gallager-wins-2020-japan-prize-0207,,mit_340
"Simple, solar-powered water desalination",https://news.mit.edu/2020/passive-solar-powered-water-desalination-0207,,mit_341
Researchers develop a roadmap for growth of new solar cells,https://news.mit.edu/2020/roadmap-scaling-perovskites-solar-0206,,mit_342
"Study: To slow an epidemic, focus on handwashing",https://news.mit.edu/2020/slow-epidemic-airport-handwashing-0206,,mit_343
Decarbonizing the making of consumer products,https://news.mit.edu/2020/decarbonizing-manufacturing-of-consumer-products-0205,,mit_344
Improving pavement networks by predicting the future,https://news.mit.edu/2020/improving-pavement-networks-predicting-future-0205,,mit_345
Engineers mix and match materials to make new stretchy electronics,https://news.mit.edu/2020/flexible-electronics-stacks-chips-0205,,mit_346
A college for the computing age,https://news.mit.edu/2020/college-for-the-computing-age-0204,,mit_347
New electrode design may lead to more powerful batteries,https://news.mit.edu/2020/solid-batteries-lithium-metal-electrode-0203,,mit_348
A smart surface for smart devices,https://news.mit.edu/2020/smart-surface-smart-devices-mit-csail-0203,,mit_349
A new facet for germanium,https://news.mit.edu/2020/new-facet-germanium-tunnels-0131,,mit_350
Giving cryptocurrency users more bang for their buck,https://news.mit.edu/2020/spider-cryptocurrency-routing-efficiency-0130,,mit_351
Researchers discover a new way to control infrared light,https://news.mit.edu/2020/researchers-discover-new-way-control-infrared-light-0130,,mit_352
"At halfway point, SuperUROP scholars share their research results",https://news.mit.edu/2020/halfway-point-superurop-scholars-share-research-results-0129,,mit_353
"Engineers design bionic “heart” for testing prosthetic valves, other cardiac devices",https://news.mit.edu/2020/bionic-heart-prosthetic-valve-cardiac-0129,,mit_354
Demystifying artificial intelligence,https://news.mit.edu/2020/demystifying-artificial-intelligence-natalie-lao-mit-0129,,mit_355
Nathan Howard wins Nuclear Fusion Award,https://news.mit.edu/2020/nathan-howard-wins-nuclear-fusion-award-0129,,mit_356
Gift will allow MIT researchers to use artificial intelligence in a biomedical device,https://news.mit.edu/2020/gift-to-mit-cee-artificial-intelligence-biomedical-device-0129,,mit_357
Powering the planet,https://news.mit.edu/2020/mit-powering-the-planet-fikile-brushett-0129,,mit_358
Accelerating the pace of engineering,https://news.mit.edu/2020/accelerating-pace-engineering-mathworks-fellows-0128,,mit_359
Surveying the quality of life at MIT,https://news.mit.edu/2020/mit-quality-life-survey-students-faculty-staff-0128,,mit_360
Testing the waters,https://news.mit.edu/2020/testing-waters-biology-undergraduate-rachel-shen-0128,,mit_361
Communicating respect for graduate students,https://news.mit.edu/2020/communicating-respect-mit-faculty-committed-to-caring-0127,,mit_362
"For cheaper solar cells, thinner really is better",https://news.mit.edu/2020/cheaper-solar-cells-thinner-0127,,mit_363
Bradford Parkinson SM ’61 awarded Queen Elizabeth Prize for Engineering,https://news.mit.edu/2020/bradford-parkinson-awarded-queen-elizabeth-prize-engineering-gps-0124,,mit_364
Researchers hope to make needle pricks for diabetics a thing of the past,https://news.mit.edu/2020/raman-spectroscopy-needle-pricks-diabetics-0124,,mit_365
Understanding combustion,https://news.mit.edu/2020/understanding-combustion-sili-deng-mit-meche-0123,,mit_366
Technique reveals whether models of patient risk are accurate,https://news.mit.edu/2020/clinical-risk-models-acccurate-0123,,mit_367
Using artificial intelligence to enrich digital maps,https://news.mit.edu/2020/artificial-intelligence-digital-maps-0123,,mit_368
Three from MIT graduate from NASA astronaut training,https://news.mit.edu/2020/three-from-mit-graduate-nasa-astronaut-training-first-artemis-class-0122,,mit_369
Study: State-level adoption of renewable energy standards saves money and lives,https://news.mit.edu/2020/state-level-renewable-energy-standards-save-money-and-lives-0122,,mit_370
MIT graduate students lead conference on microsystems and nanotechnology,https://news.mit.edu/2020/students-lead-2020-microsystems-annual-research-conference-0122,,mit_371
Reasons to go outside,https://news.mit.edu/2020/reasons-to-go-outside-mit-mindhandheart-0121,,mit_372
Ingestible medical devices can be broken down with light,https://news.mit.edu/2020/ingestible-medical-device-light-0117,,mit_373
Students propose plans for a carbon-neutral campus,https://news.mit.edu/2020/students-propose-plans-carbon-neutral-mit-campus-0117,,mit_374
Stick with me,https://news.mit.edu/2020/stick-with-me-sticky-notes-0116,,mit_375
Zeroing in on decarbonization,https://news.mit.edu/2020/zeroing-decarbonization-nestor-sepulveda-0115,,mit_376
How to verify that quantum chips are computing correctly,https://news.mit.edu/2020/verify-quantum-chips-computing-0113,,mit_377
"A new approach to making airplane parts, minus the massive infrastructure",https://news.mit.edu/2020/carbon-nanotubes-making-airplane-aerospace-parts-1013,,mit_378
Sending clearer signals,https://news.mit.edu/2020/professor-yury-polyanskiy-1012,,mit_379
Making real a biotechnology dream: nitrogen-fixing cereal crops,https://news.mit.edu/2020/making-real-biotechnology-dream-nitrogen-fixing-cereal-crops-0110,,mit_380
How well can computers connect symptoms to diseases?,https://news.mit.edu/2020/how-well-computers-symptoms-diseases-0108,,mit_381
Julia Ortony: Concocting nanomaterials for energy and environmental applications,https://news.mit.edu/2019/julia-ortony-concocting-nanomaterials-energy-and-environmental-applications-0109,,mit_382
Three from MIT are named 2020 fellows of the IEEE,https://news.mit.edu/2020/three-from-mit-are-named-ieee-fellows-0108,,mit_383
Finding the true potential of algorithms,https://news.mit.edu/2020/virginia-williams-professor-0107,,mit_384
Preventing energy loss in windows,https://news.mit.edu/2020/preventing-energy-loss-through-windows-0106,,mit_385
MIT School of Engineering and Takeda join to advance research in artificial intelligence and health,https://news.mit.edu/2020/mit-school-engineering-takeda-join-to-advance-artificial-intelligence-health-research-0106,,mit_386
Tool predicts how fast code will run on a chip,https://news.mit.edu/2020/tool-how-fast-code-run-chip-0106,,mit_387
"Professor Emeritus Ali Argon, pioneer in the mechanics of materials, dies at 89",https://news.mit.edu/2020/professor-emeritus-ali-argon-pioneer-mechanics-materials-dies-0103,,mit_388
Top MIT research stories of 2019,https://news.mit.edu/2020/top-mit-research-stories-of-2019-0103,,mit_389
How strong is your knot?,https://news.mit.edu/2020/model-how-strong-knot-0102,,mit_390
Jeffrey Grossman named head of the Department of Materials Science and Engineering,https://news.mit.edu/2019/jeffrey-grossman-named-head-department-materials-science-engineering-1226,,mit_391
Scholarships help build an exceptional student body,https://news.mit.edu/2019/scholarships-help-build-exceptional-student-body-1226,,mit_392
Widening metal tolerance for hydrogels,https://news.mit.edu/2019/widening-metal-tolerance-hydrogels-1223,,mit_393
Bose grants for 2019 reward bold ideas across disciplines,https://news.mit.edu/2019/bose-grants-reward-bold-ideas-across-disciplines-1223,,mit_394
Finding a good read among billions of choices,https://news.mit.edu/2019/finding-good-read-among-billions-of-choices-1220,,mit_395
Exploring hip hop history with art and technology,https://news.mit.edu/2019/exploring-hip-hop-history-art-and-technology-museum-1220,,mit_396
Researchers produce first laser ultrasound images of humans,https://news.mit.edu/2019/first-laser-ultrasound-images-humans-1219,,mit_397
Model beats Wall Street analysts in forecasting business financials,https://news.mit.edu/2019/model-beats-wall-street-forecasts-business-sales-1219,,mit_398
A new way to remove contaminants from nuclear wastewater,https://news.mit.edu/2019/remove-contaminants-nuclear-plant-wastewater-1219,,mit_399
Storing medical information below the skin’s surface,https://news.mit.edu/2019/storing-vaccine-history-skin-1218,,mit_400
The race to develop renewable energy technologies,https://news.mit.edu/2019/race-develop-renewable-energy-technologies-1218,,mit_401
Workshop connects microscale mechanics to real-world alloy design,https://news.mit.edu/2019/mit-alloy-design-workshop-1217,,mit_402
Screen could offer better safety tests for new chemicals,https://news.mit.edu/2019/chemicals-safety-cancer-tests-carcinogen-1217,,mit_403
Making buildings from industrial waste,https://news.mit.edu/2019/making-buildings-industrial-waste-1216,,mit_404
"Using online, game-based simulations to train photonic technicians and engineers",https://news.mit.edu/2019/using-online-game-based-simulations-train-photonic-technicians-engineers-1212,,mit_405
Collaborating for irrigation access solutions: Where policy and engineering meet,https://news.mit.edu/2019/collaborating-irrigation-access-solutions-where-policy-and-engineering-meet-1212,,mit_406
2.009 lights up the stage,https://news.mit.edu/2019/2009-product-engineering-ignite-1211,,mit_407
This object-recognition dataset stumped the world’s best computer vision models,https://news.mit.edu/2019/object-recognition-dataset-stumped-worlds-best-computer-vision-models-1210,,mit_408
Fostering forward momentum,https://news.mit.edu/2019/fostering-forward-momentum-1210,,mit_409
Intelligent Towing Tank propels human-robot-computer research,https://news.mit.edu/2019/intelligent-towing-tank-propels-research-1209,,mit_410
Two MIT seniors named 2020 Marshall Scholars,https://news.mit.edu/2019/steven-truong-talya-klinger-2020-marshall-scholars-1209,,mit_411
Schools of Science and Engineering join hands to transform learning,https://news.mit.edu/2019/science-and-engineering-join-hands-transform-learning-1206,,mit_412
"Planning for death, as a way to improve life",https://news.mit.edu/2019/cake-planning-death-1206,,mit_413
Using computers to view the unseen,https://news.mit.edu/2019/using-computers-view-unseen-computational-mirrors-mit-csail-1206,,mit_414
Understanding the impact of deep-sea mining,https://news.mit.edu/2019/understanding-impact-deep-sea-mining-1206,,mit_415
Restructuring the MIT Department of Electrical Engineering and Computer Science,https://news.mit.edu/2019/restructuring-mit-department-electrical-engineering-computer-science-1205,,mit_416
The impatient pursuit of progress,https://news.mit.edu/2019/impatient-pursuit-progress-patrick-collison-mit-1205,,mit_417
Paul McEuen delivers inaugural Dresselhaus Lecture on cell-sized robots,https://news.mit.edu/2019/paul-mceuen-delivers-inaugural-dresselhaus-lecture-cell-sized-robots-1204,,mit_418
Monthly birth control pill could replace daily doses,https://news.mit.edu/2019/monthly-birth-control-pill-1204,,mit_419
Three MIT seniors to join 2021 class of Schwarzman Scholars,https://news.mit.edu/2019/three-mit-seniors-named-2021-schwarzman-scholars-1204,,mit_420
There’s excitement in the air for Humberto Caldelas,https://news.mit.edu/2019/humberto-caldelas-student-1204,,mit_421
Two MIT professors named 2019 fellows of the National Academy of Inventors,https://news.mit.edu/2019/tsai-schuh-elected-fellows-national-academy-inventors-1203,,mit_422
A new way to control microbial metabolism,https://news.mit.edu/2019/gene-control-microbial-metabolic-pathways-1202,,mit_423
New treatment could ease the passage of kidney stones,https://news.mit.edu/2019/treatment-kidney-stone-passing-easier-1202,,mit_424
Helping machines perceive some laws of physics,https://news.mit.edu/2019/adept-ai-machines-laws-physics-1202,,mit_425
"Toward more efficient computing, with magnetic waves",https://news.mit.edu/2019/computing-magnetic-waves-efficient-1128,,mit_426
School of Engineering third quarter 2019 awards,https://news.mit.edu/2019/school-engineering-third-quarter-2019-awards-1127,,mit_427
Heating by cooling,https://news.mit.edu/2019/heating-cooling-mit-pablo-rodriguez-fernandez-1127,,mit_428
First-years learn fundamental principles by creating,https://news.mit.edu/2019/first-year-students-learn-fundamental-principles-by-creating-1127,,mit_429
Designing humanity’s future in space,https://news.mit.edu/2019/designing-future-space-humanity-1126,,mit_430
3 Questions: Dan Huttenlocher on the formation of the MIT Schwarzman College of Computing,https://news.mit.edu/2019/3q-dan-huttenlocher-formation-mit-schwarzman-college-computing-1126,,mit_431
Producing better guides for medical-image analysis,https://news.mit.edu/2019/ai-model-atlas-patient-brain-analysis-1126,,mit_432
Six MIT faculty elected 2019 AAAS Fellows,https://news.mit.edu/2019/faculty-elected-aaas-fellows-1126,,mit_433
Coated seeds may enable agriculture on marginal lands,https://news.mit.edu/2019/coated-seeds-agriculture-marginal-lands-1125,,mit_434
Smart systems for semiconductor manufacturing,https://news.mit.edu/2019/smart-systems-semiconductor-manufacturing-1125,,mit_435
Interdisciplinary team takes top prize in Mars colony design competition,https://news.mit.edu/2019/mit-student-star-city-wins-mars-colony-design-competition-1125,,mit_436
MIT art installation aims to empower a more discerning public,https://news.mit.edu/2019/mit-apollo-deepfake-art-installation-aims-to-empower-more-discerning-public-1125,,mit_437
Five MIT students named 2020 Rhodes Scholars,https://news.mit.edu/2019/five-mit-students-named-2020-rhodes-scholars-1123,,mit_438
"Clear, conductive coating could protect advanced solar cells, touch screens",https://news.mit.edu/2019/coating-solar-cells-touch-screens-1122,,mit_439
Forum addresses future of civil and environmental engineering education,https://news.mit.edu/2019/forum-addresses-future-civil-environmental-engineering-education-1122,,mit_440
"How to design and control robots with stretchy, flexible bodies",https://news.mit.edu/2019/model-design-control-robots-target-1122,,mit_441
Exploring the human side of health care,https://news.mit.edu/2019/adedoyin-olateru-olagbegi-student-1121,,mit_442
"“From Controversy to Cure” documentary chronicles the biotech boom in Cambridge, Massachusetts",https://news.mit.edu/2019/controversy-cure-inside-cambridge-biotech-boom-1120,,mit_443
Taking a moonshot at a rare childhood cancer,https://news.mit.edu/2019/taking-moonshot-rare-childhood-cancer-arms-1120,,mit_444
Bot can beat humans in multiplayer hidden-role games,https://news.mit.edu/2019/deeprole-ai-beat-humans-role-games-1120,,mit_445
Students push to speed up artificial intelligence adoption in Latin America,https://news.mit.edu/2019/students-push-to-speed-up-ai-adoption-latin-america-1119,,mit_446
Lamborghini and MIT pave the way for the electric supercar of the future,https://news.mit.edu/2019/lamborghini-mit-pave-way-electric-supercar-future-1119,,mit_447
Technique identifies T cells primed for certain allergies or infections,https://news.mit.edu/2019/t-cells-target-allergies-infections-1119,,mit_448
MIT Energy Initiative report charts pathways for sustainable personal transportation,https://news.mit.edu/2019/mitei-report-pathways-sustainable-personal-transportation-1119,,mit_449
Expanding education: From Africa to Cambridge and back again,https://news.mit.edu/2019/expanding-education-africa-cambridge-and-back-again-1118,,mit_450
Predicting people's driving personalities,https://news.mit.edu/2019/predicting-driving-personalities-1118,,mit_451
Microbial cooperation at the micron scale impacts biodegradation,https://news.mit.edu/2019/microbial-cooperation-micron-scale-impacts-biodegradation-1115,,mit_452
Improbability Walk at MIT.nano honors Mildred Dresselhaus,https://news.mit.edu/2019/improbability-walk-mitnano-honors-mildred-dresselhaus-1115,,mit_453
"MIT senior wins 2020 Rhodes Scholarship for Syria, Jordan, Lebanon, and Palestine region",https://news.mit.edu/2019/ali-daher-rhodes-scholarship-1115,,mit_454
Advancing nuclear detection and inspection,https://news.mit.edu/2019/advancing-nuclear-detection-and-inspection-areg-danagoulian-1114,,mit_455
Microparticles could help fight malnutrition,https://news.mit.edu/2019/microparticles-fight-malnutrition-1113,,mit_456
Rising Stars in civil and environmental engineering come to MIT,https://news.mit.edu/2019/rising-stars-civil-environmental-engineering-come-to-mit-1113,,mit_457
SMART discovers nondisruptive way to characterize the surface of nanoparticles,https://news.mit.edu/2019/smart-discovers-noninvasive-method-to-see-nanoparticle-surface-1112,,mit_458
New tools could improve the way cement seals oil wells,https://news.mit.edu/2019/improve-cement-seal-oil-wells-1112,,mit_459
Sixteen grad students named to the Siebel Scholars class of 2020,https://news.mit.edu/2019/sixteen-mit-graduate-students-are-named-siebel-scholars-class-2020-1112,,mit_460
Visualizing an AI model’s blind spots,https://news.mit.edu/2019/visualizing-ai-models-blind-spots-1108,,mit_461
Flexible yet sturdy robot is designed to “grow” like a plant,https://news.mit.edu/2019/robot-grow-like-plant-1107,,mit_462
MIT.nano announces the Mildred S. Dresselhaus Lectures,https://news.mit.edu/2019/mitnano-announces-mildred-s-dresselhaus-lectures-1105,,mit_463
Materials Day talks examine the promises and challenges of AI and machine learning,https://news.mit.edu/2019/materials-day-talks-examine-promises-challenges-ai-machine-learning-1105,,mit_464
3 Questions: When the student becomes the teacher,https://news.mit.edu/2019/when-student-becomes-teacher-brandon-leshchinskiy-earthdna-ambassadors-1105,,mit_465
Nanoparticle orientation offers a way to enhance drug delivery,https://news.mit.edu/2019/nanoparticle-handedness-drug-delivery-1105,,mit_466
Autonomous system improves environmental sampling at sea,https://news.mit.edu/2019/autonomous-system-sea-sampling-1104,,mit_467
Better autonomous “reasoning” at tricky intersections,https://news.mit.edu/2019/risk-model-autonomous-vehicles-1104,,mit_468
Technique helps robots find the front door,https://news.mit.edu/2019/technique-helps-robots-find-front-door-1104,,mit_469
What makes an image memorable? Ask a computer,https://news.mit.edu/2019/what-makes-an-image-memorable-ask-computer-1101,,mit_470
From 3D-printed limbs to semi-autonomous race cars,https://news.mit.edu/2019/3-d-printed-limbs-semi-autonomous-race-cars-future-of-mobility-1101,,mit_471
3 Questions: How to control biofilms in space,https://news.mit.edu/2019/3-questions-how-to-control-biofilms-in-space-mit-iss-research-1101,,mit_472
Drawn to open-ended problems,https://news.mit.edu/2019/drawn-open-ended-problems-mit-billy-woltz-1101,,mit_473
Two-legged robot mimics human balance while running and jumping,https://news.mit.edu/2019/two-legged-robot-mimics-human-balance-while-running-jumping-1030,,mit_474
System provides cooling with no electricity,https://news.mit.edu/2019/system-provides-cooling-no-electricity-1030,,mit_475
Double-sided tape for tissues could replace surgical sutures,https://news.mit.edu/2019/double-sided-tape-tissues-could-replace-surgical-sutures-1030,,mit_476
"Self-transforming robot blocks jump, spin, flip, and identify each other",https://news.mit.edu/2019/self-transforming-robot-blocks-jump-spin-flip-identify-each-other-1030,,mit_477
Practicing for a voyage to Mars,https://news.mit.edu/2019/practicing-voyage-to-mars-nasa-hera-mission-1029,,mit_478
Students present mechanical engineering projects that have global impact,https://news.mit.edu/2019/students-present-mechanical-engineering-projects-have-global-impact-mit-mere-1029,,mit_479
Helping autonomous vehicles see around corners,https://news.mit.edu/2019/helping-autonomous-vehicles-see-around-corners-1028,,mit_480
System prevents speedy drones from crashing in unfamiliar areas,https://news.mit.edu/2019/system-prevents-speedy-drones-crashing-unfamiliar-areas-1025,,mit_481
MIT engineers develop a new way to remove carbon dioxide from air,https://news.mit.edu/2019/mit-engineers-develop-new-way-remove-carbon-dioxide-air-1025,,mit_482
Eric Alm and Peter Dedon receive NIH Transformative Research Award,https://news.mit.edu/2019/mit-alm-dedon-receive-nih-transformative-research-award-1024,,mit_483
American Physical Society honors three MIT professors for physics research,https://news.mit.edu/2019/aps-honors-three-mit-professors-physics-research-1024,,mit_484
Enhanced nuclear energy online class aims to inform and inspire,https://news.mit.edu/2019/enhanced-nuclear-energy-mooc-aims-to-inform-inspire-1024,,mit_485
New process could make hydrogen peroxide available in remote places,https://news.mit.edu/2019/mit-process-could-make-hydrogen-peroxide-available-remote-places-1023,,mit_486
Biologists build proteins that avoid crosstalk with existing molecules,https://news.mit.edu/2019/biologists-build-proteins-avoid-crosstalk-existing-molecules-1023,,mit_487
Scaling up a cleaner-burning alternative for cookstoves,https://news.mit.edu/2019/scaling-cleaner-burning-alternative-cookstoves-1023,,mit_488
Pushy robots learn the fundamentals of object manipulation,https://news.mit.edu/2019/pushy-robots-learn-fundamentals-object-manipulation-1022,,mit_489
Fireside chat with Don Eigler wraps up MIT.nano “Perspectives in Nanotechnology” seminars,https://news.mit.edu/2019/don-eigler-conversation-concludes-mitnano-perspectives-nanotechnology-seminars-1021,,mit_490
Deep learning with point clouds,https://news.mit.edu/2019/deep-learning-point-clouds-1021,,mit_491
Cell stiffness may indicate whether tumors will invade,https://news.mit.edu/2019/cell-stiffness-tumor-metastisize-1021,,mit_492
Two from MIT elected to the National Academy of Medicine for 2019,https://news.mit.edu/2019/two-mit-elected-national-academy-medicine-2019-1021,,mit_493
Biological engineer Paul Blainey creates new tools to advance biomedical research,https://news.mit.edu/2019/paul-blainey-biological-engineer-1020,,mit_494
Open access task force releases final recommendations,https://news.mit.edu/2019/open-access-task-force-releases-final-recommendations-1017,,mit_495
MADMEC teams address plastic waste problem with materials science,https://news.mit.edu/2019/madmec-plastic-1017,,mit_496
Imaging combined with genetic screening of cells enhances genomic discoveries,https://news.mit.edu/2019/imaging-combined-genetic-screening-cells-enhances-genomic-discoveries-1017,,mit_497
Better fact-checking for fake news,https://news.mit.edu/2019/better-fact-checking-fake-news-1017,,mit_498
Giving robots a faster grasp,https://news.mit.edu/2019/robotic-faster-grip-adjust-1017,,mit_499
Recovering “lost dimensions” of images and video,https://news.mit.edu/2019/model-lost-data-images-video-1016,,mit_500
"Professor Emeritus Woodie Flowers, innovator in design and engineering education, dies at 75",https://news.mit.edu/2019/Professor-Emeritus-Woodie-Flowers-dies-75-1014,,mit_501
Study reveals how mucus tames microbes,https://news.mit.edu/2019/how-mucus-tames-microbes-1014,,mit_502
Faster video recognition for the smartphone era,https://news.mit.edu/2019/faster-video-recognition-smartphone-era-1011,,mit_503
“Electroadhesive” stamp picks up and puts down microscopic structures,https://news.mit.edu/2019/electroadhesive-stamp-microscopic-manufacturing-1011,,mit_504
Learning about China by learning its language,https://news.mit.edu/2019/learning-about-china-learning-language-max-allen-1011,,mit_505
Engineers put Leonardo da Vinci’s bridge design to the test,https://news.mit.edu/2019/leonardo-da-vinci-bridge-test-1010,,mit_506
New method visualizes groups of neurons as they compute,https://news.mit.edu/2019/flourescent-visualize-neuron-activity-1009,,mit_507
Using machine learning to hunt down cybercriminals,https://news.mit.edu/2019/using-machine-learning-hunt-down-cybercriminals-1009,,mit_508
Meet the 2019-20 MLK Visiting Professors and Scholars,https://news.mit.edu/2019/dr-martin-luther-king-jr-visiting-professors-and-scholars-program-1008,,mit_509
Alzheimer’s plaque emerges early and deep in the brain,https://news.mit.edu/2019/study-pinpoints-early-alzheimers-plaque-emergence-1008,,mit_510
A new mathematical approach to understanding zeolites,https://news.mit.edu/2019/identify-zeolites-transform-1007,,mit_511
New capsule can orally deliver drugs that usually have to be injected,https://news.mit.edu/2019/orally-deliver-drugs-injected-1007,,mit_512
Scientists observe a single quantum vibration under ordinary conditions,https://news.mit.edu/2019/single-quantum-vibration-normal-1007,,mit_513
Oobleck’s weird behavior is now predictable,https://news.mit.edu/2019/oobleck-behavior-predict-cornstarch-1006,,mit_514
Funding for sustainable concrete cemented for five more years,https://news.mit.edu/2019/renewed-funding-sustainable-concrete-1004,,mit_515
A new way to corrosion-proof thin atomic sheets,https://news.mit.edu/2019/corrosion-proof-atomic-sheets-1004,,mit_516
3 Questions: How artificial intelligence is supercharging materials science,https://news.mit.edu/2019/3-questions-how-ai-supercharging-materials-science-juejun-hu-1003,,mit_517
Strong mentorship through great decision-making,https://news.mit.edu/2019/strong-mentorship-through-great-decision-making-c2c-1003,,mit_518
SMART develops a way to commercially manufacture integrated silicon III-V chips,https://news.mit.edu/2019/mit-singapore-smart-way-to-manufacture-integrated-silicon-iii-v-chips-1003,,mit_519
Engineered viruses could fight drug resistance,https://news.mit.edu/2019/engineered-phage-viruses-drug-resistance-1003,,mit_520
System helps smart devices find their position,https://news.mit.edu/2019/iot-smart-device-position-1003,,mit_521
Using algorithms to build a map of the placenta,https://news.mit.edu/2019/using-algorithms-to-build-placenta-map-1002,,mit_522
An interdisciplinary approach to accelerating human-machine collaboration,https://news.mit.edu/2019/humatics-david-mindell-machine-1002,,mit_523
Study: Better sleep habits lead to better college grades,https://news.mit.edu/2019/better-sleep-better-grades-1001,,mit_524
Tracing the origins of air pollutants in India,https://news.mit.edu/2019/tracing-air-pollution-india-0930,,mit_525
Controlling 2-D magnetism with stacking order,https://news.mit.edu/2019/controlling-2d-magnetism-stacking-order-0930,,mit_526
MIT.nano awards inaugural NCSOFT seed grants for gaming technologies,https://news.mit.edu/2019/mitnano-awards-inaugural-ncsoft-seed-grants-gaming-technologies-0930,,mit_527
This flat structure morphs into shape of a human face when temperature changes,https://news.mit.edu/2019/mesh-structure-shape-temperature-changes-0930,,mit_528
Delivery system can make RNA vaccines more powerful,https://news.mit.edu/2019/rna-vaccine-delivery-0930,,mit_529
How to dismantle a nuclear bomb,https://news.mit.edu/2019/verify-dismantle-nuclear-bombs-0927,,mit_530
Photovoltaic-powered sensors for the “internet of things”,https://news.mit.edu/2019/photovoltaic-rfid-sensors-iot-0927,,mit_531
Using math to blend musical notes seamlessly,https://news.mit.edu/2019/math-portamento-music-0927,,mit_532
Technique can image individual proteins within synapses,https://news.mit.edu/2019/image-proteins-synapses-0926,,mit_533
Game changer: How Christopher Weaver helped to transform video games and game studies at MIT,https://news.mit.edu/2019/christopher-weaver-video-games-mit-game-studies-0925,,mit_534
How cities can leverage citizen data while protecting privacy,https://news.mit.edu/2019/how-cities-citizen-data-privacy-0925,,mit_535
Quantum sensing on a chip,https://news.mit.edu/2019/quantum-sensing-chip-0925,,mit_536
Rethinking orientation for new grad students,https://news.mit.edu/2019/rethinking-orientation-for-new-grad-students-0924,,mit_537
Computing and the search for new planets,https://news.mit.edu/2019/computing-and-search-for-new-planets-tess-mit-0923,,mit_538
Four from MIT named American Physical Society Fellows for 2019,https://news.mit.edu/2019/four-from-mit-named-american-physical-society-fellows-0920,,mit_539
"3 Questions: Why sensing, why now, what next?",https://news.mit.edu/2019/3-questions-why-sensing-why-now-brian-anthony-mit-0920,,mit_540
